stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
15392,ctra de Palau (Vedruna),41.944649,2.812521,https://www.girona.cat/appbus/go?qr=15392,,,1
15393,c. Puigsacalm  24,41.96629908850497,2.830964326858521,https://www.girona.cat/appbus/go?qr=15393,,,1
15394,c. Puigsacalm  36,41.96553725177642,2.831844091415406,https://www.girona.cat/appbus/go?qr=15394,,,1
15395,c. Universitat de Girona,41.96236216919921,2.827646434307098,https://www.girona.cat/appbus/go?qr=15395,,,1
15396,UdG - Dret (T),41.96076659058398,2.830741703510285,https://www.girona.cat/appbus/go?qr=15396,,,1
15397,UdG - Economiques (T),41.96254166929316,2.832324206829071,https://www.girona.cat/appbus/go?qr=15397,,,1
15398,ctra de Palau (Vedruna),41.945282,2.81303,https://www.girona.cat/appbus/go?qr=15398,,,2
15399,UdG- Politècnica II,41.96452411447476,2.831414937973023,https://www.girona.cat/appbus/go?qr=15399,,,1
15400,UdG - Politècnica I,41.96493096682307,2.828904390335083,https://www.girona.cat/appbus/go?qr=15400,,,1
15403,Pujada Barrufa  42,41.99249115605696,2.8299933671951294,https://www.girona.cat/appbus/go?qr=15403,,,1
15404,c. Muralla 5,41.986139532432446,2.829515933990479,https://www.girona.cat/appbus/go?qr=15404,,,1
15405,c. Muralla 7,41.98534802707956,2.829298675060273,https://www.girona.cat/appbus/go?qr=15405,,,1
