route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,wheelchair_accessible,bikes_allowed
L2,DS_Flo,DS-Flo1214_07,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DS_Flo,DS-Flo1214_08,Montjuic,Destí Montjuic,L1-301,1,1
L1,DS_Flo,DS-Flo1214_09,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DS_Flo,DS-Flo1215_10,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DS_Flo,DS-Flo1215_11,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DS_Flo,DS-Flo1215_12,Montjuic,Destí Montjuic,L1-301,1,1
L1,DS_Flo,DS-Flo1215_13,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DS_Flo,DS-Flo1215_14,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DS_Flo,DS-Flo1215_15,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DS_Flo,DS-Flo1215_16,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DS_Flo,DS-Flo1215_17,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DS_Flo,DS-Flo1215_18,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DS_Flo,DS-Flo1215_19,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DS_Flo,DS-Flo1215_01,Avellaneda,Destí Avellaneda,L1-2,1,1
L1,DS_Flo,DS-Flo1215_20,Montjuic,Destí Montjuic,L1-301,1,1
L1,DS_Flo,DS-Flo1215_21,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DS_Flo,DS-Flo1215_22,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DS_Flo,DS-Flo1215_23,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DS_Flo,DS-Flo1215_24,Montjuïc,Destí Montjuic,L1-1,1,1
L2,DS_Flo,DS-Flo1215_02,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DS_Flo,DS-Flo1215_03,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DS_Flo,DS-Flo1215_04,Montjuic,Destí Montjuic,L1-301,1,1
L1,DS_Flo,DS-Flo1215_05,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DS_Flo,DS-Flo1215_06,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DS_Flo,DS-Flo1215_07,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DS_Flo,DS-Flo1215_08,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DS_Flo,DS-Flo1215_09,Avellaneda,Destí Avellaneda,L1-2,1,1
L5,DS_Flo,DS-Flo511_10,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_11,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_12,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_13,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_14,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DS_Flo,DS-Flo511_15,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_16,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_17,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_18,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_19,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_01,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_20,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_02,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_03,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_04,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DS_Flo,DS-Flo511_05,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_06,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_07,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo511_08,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo511_09,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_10,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_11,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_12,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_13,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_14,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_15,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_16,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_17,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_18,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_19,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_01,Germans Sàbat,Destí Germans Sàbat,L5-101,1,1
L5,DS_Flo,DS-Flo512_20,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_02,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_03,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_04,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_05,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_06,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_07,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo512_08,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo512_09,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_10,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_11,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_12,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_13,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_14,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_15,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_16,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DS_Flo,DS-Flo513_17,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L5,DS_Flo,DS-Flo513_18,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_19,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_01,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_20,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DS_Flo,DS-Flo513_02,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_03,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_04,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_05,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_06,Rot. GI-533 (HIPRA),Destí Rot. Gi.533 (HIPRA),L5-502,1,1
L5,DS_Flo,DS-Flo513_07,Germans Sàbat,Destí Germans Sàbat,L5-501,1,1
L5,DS_Flo,DS-Flo513_08,Aiguaviva,Destí Aiguaviva via Vilablareix,L5-302,1,1
L5,DS_Flo,DS-Flo513_09,Germans Sàbat,Destí Germans Sàbat,L5-301,1,1
L7,DS_Flo,DS-Flo711_10,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_11,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_12,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_13,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_14,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_15,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_16,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_17,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_18,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_19,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_01,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_20,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_21,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_22,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_23,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_24,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_25,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_26,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_27,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_28,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_29,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_02,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_30,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_03,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_04,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_05,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_06,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_07,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo711_08,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo711_09,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_10,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_11,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_12,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_13,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_14,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_15,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_16,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_17,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_18,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_19,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_01,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_20,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_21,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_22,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_23,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_24,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_25,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_26,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_27,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_28,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_29,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_02,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_03,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_04,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_05,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_06,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_07,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L7,DS_Flo,DS-Flo722_08,Can Gibert del Pla,Destí Can Gibert del Pla,L7-102,1,1
L7,DS_Flo,DS-Flo722_09,Campus Barri Vell - Torre Gironella,Destí Torre Gironella,L7-101,1,1
L10,DiuFir,DiuFir_7101_10,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,DiuFir,DiuFir_7101_3,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L10,DiuFir,DiuFir_7101_5,Fornells De La Selva,Destí Fornells de la Selva,L10-1,1,1
L10,DiuFir,DiuFir_7101_8,Estacio Autobusos/RENFE,Destí Estació RENFE,L10-2,1,1
L11,DiuFir,DiuFir_1141_10,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_11,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1141_12,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_13,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_14,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_15,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_16,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_17,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_18,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_19,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_1,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_20,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_21,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1141_22,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_23,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1141_24,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_25,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1141_26,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_27,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_28,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_29,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_2,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_3,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_4,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_5,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1141_6,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_7,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1141_8,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1141_9,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1142_10,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_11,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1142_12,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_13,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_14,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_15,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_16,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_17,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_18,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_19,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_1,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_20,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_21,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_22,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_23,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_24,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_25,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_26,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_27,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_28,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_29,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_2,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_3,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_4,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_5,UdG Montilivi,Destí UdG Montilivi,L11-802F,1,1
L11,DiuFir,DiuFir_1142_6,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_7,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L11,DiuFir,DiuFir_1142_8,CORREUS,Desti Correus,L11-1F,1,1
L11,DiuFir,DiuFir_1142_9,UdG Montilivi,Destí UdG Montilivi,L11-702F,1,1
L2,DiuFir,DiuFir_1241_10,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1241_11,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1241_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1241_13,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1241_14,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1241_15,Montjuic,Destí Montjuic,L1-301,1,1
L1,DiuFir,DiuFir_1241_16,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1241_17,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1241_18,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1241_19,Montjuïc,Destí Montjuic,L1-1,1,1
L2,DiuFir,DiuFir_1241_1,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L1,DiuFir,DiuFir_1241_20,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1241_21,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1241_22,Avellaneda,Destí Avellaneda,L2-2,1,1
L2,DiuFir,DiuFir_1241_2,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1241_3,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1241_4,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1241_5,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1241_6,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1241_7,Montjuic,Destí Montjuic,L1-301,1,1
L1,DiuFir,DiuFir_1241_8,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1241_9,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DiuFir,DiuFir_1242_10,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1242_11,Montjuic,Destí Montjuic,L1-301,1,1
L1,DiuFir,DiuFir_1242_12,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1242_13,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DiuFir,DiuFir_1242_14,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1242_15,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1242_16,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1242_17,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1242_18,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1242_19,Montjuic,Destí Montjuic,L1-301,1,1
L2,DiuFir,DiuFir_1242_1,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L1,DiuFir,DiuFir_1242_20,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1242_21,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1242_2,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1242_3,Montjuic,Destí Montjuic,L1-301,1,1
L1,DiuFir,DiuFir_1242_4,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1242_5,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DiuFir,DiuFir_1242_6,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1242_7,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1242_8,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1242_9,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1243_10,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DiuFir,DiuFir_1243_11,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1243_12,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1243_13,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1243_14,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1243_15,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1243_16,Montjuic,Destí Montjuic,L1-301,1,1
L1,DiuFir,DiuFir_1243_17,Avellaneda,Destí Avellaneda,L1-2,1,1
L2,DiuFir,DiuFir_1243_18,Hospital Josep Trueta,Destí Hospital Josep Trueta,L2-1,1,1
L2,DiuFir,DiuFir_1243_19,Avellaneda,Destí Avellaneda,L2-2,1,1
L1,DiuFir,DiuFir_1243_1,Avellaneda,Destí Avellaneda,L1-2,1,1
L1,DiuFir,DiuFir_1243_20,Montjuïc,Destí Montjuic,L1-1,1,1
L1,DiuFir,DiuFir_1243_21,Ramon Folch,Destí Av. Ramon Folch,L1-202,1,1
L2,DiuFir,DiuFir_1243_2,Puig d'en Roca,Destí Hospital Josep Trueta i  Puig d'en Roca,L2-101,1,1
L2,DiuFir,DiuFir_1243_3,Avellaneda,Destí Avellaneda,L2-102,1,1
L1,DiuFir,DiuFir_1243_4,Montjuïc,Destí Montjuic,L1-1,1,1
